,2k,4k,6k,500k,1k,3k,8k
8856,85,25,55,25.0,35.0,50.0,50.0
8857,85,25,60,30.0,35.0,55.0,55.0
8858,85,25,65,25.0,35.0,55.0,60.0
8859,85,25,70,30.0,35.0,55.0,60.0
8860,85,25,75,30.0,35.0,55.0,65.0
8861,85,25,80,30.0,35.0,55.0,65.0
8862,85,25,85,30.0,40.0,55.0,70.0
8863,85,25,90,30.0,40.0,60.0,70.0
8864,85,25,95,30.0,40.0,60.0,70.0
8865,85,25,100,30.0,35.0,60.0,75.0
8866,85,30,-5,15.0,25.0,50.0,15.0
8867,85,30,0,15.0,25.0,50.0,15.0
8868,85,30,5,20.0,30.0,50.0,20.0
8869,85,30,10,20.0,30.0,50.0,25.0
8870,85,30,15,20.0,30.0,50.0,25.0
8871,85,30,20,25.0,30.0,50.0,25.0
8872,85,30,25,25.0,35.0,50.0,30.0
8873,85,30,30,25.0,35.0,50.0,35.0
8874,85,30,35,25.0,35.0,50.0,40.0
8875,85,30,40,30.0,35.0,50.0,40.0
8876,85,30,45,30.0,35.0,50.0,45.0
8877,85,30,50,30.0,35.0,55.0,50.0
8878,85,30,55,30.0,35.0,55.0,50.0
8879,85,30,60,30.0,35.0,55.0,55.0
8880,85,30,65,30.0,40.0,55.0,60.0
8881,85,30,70,30.0,40.0,60.0,65.0
8882,85,30,75,30.0,40.0,60.0,65.0
8883,85,30,80,30.0,40.0,60.0,65.0
8884,85,30,85,30.0,40.0,60.0,70.0
8885,85,30,90,30.0,40.0,60.0,70.0
8886,85,30,95,30.0,40.0,60.0,75.0
8887,85,30,100,30.0,40.0,60.0,75.0
8888,85,35,-5,15.0,25.0,50.0,15.0
8889,85,35,0,15.0,25.0,50.0,20.0
8890,85,35,5,20.0,30.0,50.0,20.0
8891,85,35,10,20.0,30.0,50.0,20.0
8892,85,35,15,20.0,30.0,50.0,25.0
8893,85,35,20,20.0,30.0,50.0,25.0
8894,85,35,25,25.0,35.0,55.0,30.0
8895,85,35,30,25.0,35.0,55.0,35.0
8896,85,35,35,25.0,35.0,55.0,40.0
8897,85,35,40,25.0,35.0,55.0,40.0
8898,85,35,45,30.0,40.0,55.0,45.0
8899,85,35,50,30.0,40.0,55.0,50.0
8900,85,35,55,30.0,40.0,55.0,55.0
8901,85,35,60,30.0,40.0,60.0,60.0
8902,85,35,65,30.0,40.0,60.0,60.0
8903,85,35,70,30.0,40.0,60.0,65.0
8904,85,35,75,30.0,40.0,60.0,65.0
8905,85,35,80,30.0,40.0,60.0,65.0
8906,85,35,85,30.0,40.0,60.0,70.0
8907,85,35,90,30.0,40.0,60.0,70.0
8908,85,35,95,35.0,40.0,60.0,75.0
8909,85,35,100,30.0,40.0,60.0,75.0
8910,85,40,-5,15.0,25.0,50.0,20.0
8911,85,40,0,15.0,25.0,50.0,20.0
8912,85,40,5,20.0,30.0,55.0,20.0
8913,85,40,10,20.0,30.0,55.0,20.0
8914,85,40,15,20.0,30.0,55.0,25.0
8915,85,40,20,25.0,30.0,55.0,25.0
8916,85,40,25,25.0,35.0,55.0,30.0
8917,85,40,30,25.0,35.0,55.0,35.0
8918,85,40,35,30.0,35.0,55.0,35.0
8919,85,40,40,25.0,35.0,55.0,40.0
8920,85,40,45,30.0,40.0,55.0,45.0
8921,85,40,50,30.0,40.0,60.0,50.0
8922,85,40,55,30.0,40.0,60.0,55.0
8923,85,40,60,30.0,40.0,60.0,60.0
8924,85,40,65,30.0,40.0,60.0,60.0
8925,85,40,70,30.0,40.0,60.0,65.0
8926,85,40,75,35.0,45.0,60.0,65.0
8927,85,40,80,30.0,45.0,60.0,70.0
8928,85,40,85,30.0,40.0,65.0,75.0
8929,85,40,90,30.0,40.0,65.0,70.0
8930,85,40,95,35.0,40.0,65.0,75.0
8931,85,40,100,35.0,40.0,65.0,75.0
8932,85,45,-5,15.0,25.0,50.0,20.0
8933,85,45,0,15.0,25.0,55.0,20.0
8934,85,45,5,20.0,30.0,55.0,20.0
8935,85,45,10,20.0,30.0,55.0,20.0
8936,85,45,15,20.0,30.0,55.0,25.0
8937,85,45,20,20.0,30.0,55.0,25.0
8938,85,45,25,25.0,35.0,55.0,30.0
8939,85,45,30,25.0,35.0,55.0,30.0
8940,85,45,35,25.0,35.0,60.0,35.0
8941,85,45,40,30.0,40.0,60.0,45.0
8942,85,45,45,30.0,40.0,60.0,50.0
8943,85,45,50,30.0,40.0,60.0,50.0
8944,85,45,55,35.0,45.0,60.0,55.0
8945,85,45,60,35.0,45.0,60.0,60.0
8946,85,45,65,35.0,45.0,65.0,60.0
8947,85,45,70,35.0,45.0,65.0,65.0
8948,85,45,75,35.0,45.0,65.0,65.0
8949,85,45,80,30.0,45.0,65.0,70.0
8950,85,45,85,30.0,45.0,65.0,70.0
8951,85,45,90,35.0,45.0,65.0,75.0
8952,85,45,95,35.0,45.0,65.0,80.0
8953,85,45,100,35.0,45.0,65.0,80.0
8954,85,50,-5,15.0,25.0,55.0,20.0
8955,85,50,0,15.0,30.0,55.0,20.0
8956,85,50,5,20.0,30.0,55.0,20.0
8957,85,50,10,20.0,30.0,55.0,25.0
8958,85,50,15,20.0,30.0,55.0,25.0
8959,85,50,20,25.0,30.0,60.0,30.0
8960,85,50,25,25.0,30.0,60.0,30.0
8961,85,50,30,25.0,35.0,60.0,35.0
8962,85,50,35,25.0,35.0,60.0,40.0
8963,85,50,40,30.0,40.0,60.0,45.0
8964,85,50,45,30.0,40.0,60.0,50.0
8965,85,50,50,30.0,40.0,65.0,55.0
8966,85,50,55,35.0,45.0,65.0,55.0
8967,85,50,60,35.0,45.0,65.0,60.0
8968,85,50,65,35.0,50.0,65.0,65.0
8969,85,50,70,35.0,50.0,65.0,65.0
8970,85,50,75,35.0,45.0,65.0,70.0
8971,85,50,80,35.0,45.0,65.0,70.0
8972,85,50,85,35.0,50.0,70.0,75.0
8973,85,50,90,35.0,45.0,65.0,75.0
8974,85,50,95,35.0,45.0,70.0,80.0
8975,85,50,100,35.0,45.0,70.0,80.0
8976,85,55,-5,15.0,25.0,55.0,20.0
8977,85,55,0,15.0,25.0,55.0,20.0
8978,85,55,5,15.0,30.0,55.0,25.0
8979,85,55,10,20.0,30.0,55.0,25.0
8980,85,55,15,20.0,30.0,60.0,25.0
8981,85,55,20,25.0,30.0,60.0,30.0
8982,85,55,25,25.0,30.0,60.0,30.0
8983,85,55,30,25.0,30.0,60.0,35.0
8984,85,55,35,25.0,35.0,65.0,40.0
8985,85,55,40,30.0,40.0,65.0,45.0
8986,85,55,45,30.0,45.0,65.0,50.0
8987,85,55,50,35.0,45.0,65.0,55.0
8988,85,55,55,35.0,50.0,65.0,60.0
8989,85,55,60,35.0,50.0,65.0,60.0
8990,85,55,65,35.0,50.0,70.0,65.0
8991,85,55,70,35.0,50.0,70.0,65.0
8992,85,55,75,35.0,50.0,70.0,70.0
8993,85,55,80,35.0,50.0,70.0,75.0
8994,85,55,85,35.0,50.0,70.0,75.0
8995,85,55,90,35.0,50.0,70.0,80.0
8996,85,55,95,35.0,45.0,70.0,80.0
8997,85,55,100,35.0,45.0,70.0,80.0
8998,85,60,-5,15.0,25.0,55.0,20.0
8999,85,60,0,15.0,25.0,55.0,20.0
9000,85,60,5,15.0,25.0,60.0,25.0
9001,85,60,10,20.0,30.0,60.0,25.0
9002,85,60,15,20.0,30.0,60.0,25.0
9003,85,60,20,20.0,30.0,60.0,30.0
9004,85,60,25,20.0,30.0,60.0,30.0
9005,85,60,30,25.0,35.0,60.0,35.0
9006,85,60,35,25.0,35.0,65.0,45.0
9007,85,60,40,30.0,40.0,65.0,45.0
9008,85,60,45,30.0,40.0,65.0,50.0
9009,85,60,50,35.0,45.0,65.0,55.0
9010,85,60,55,35.0,50.0,65.0,55.0
9011,85,60,60,35.0,50.0,70.0,60.0
9012,85,60,65,35.0,50.0,70.0,65.0
9013,85,60,70,35.0,50.0,70.0,70.0
9014,85,60,75,40.0,50.0,70.0,70.0
9015,85,60,80,40.0,50.0,70.0,75.0
9016,85,60,85,40.0,50.0,70.0,75.0
9017,85,60,90,35.0,50.0,70.0,80.0
9018,85,60,95,40.0,50.0,70.0,80.0
9019,85,60,100,40.0,50.0,75.0,80.0
9020,85,65,-5,15.0,25.0,55.0,20.0
9021,85,65,0,15.0,25.0,55.0,20.0
9022,85,65,5,15.0,25.0,60.0,25.0
9023,85,65,10,20.0,25.0,60.0,25.0
9024,85,65,15,20.0,30.0,60.0,25.0
9025,85,65,20,20.0,30.0,60.0,30.0
9026,85,65,25,20.0,30.0,60.0,35.0
9027,85,65,30,25.0,30.0,65.0,35.0
9028,85,65,35,25.0,35.0,65.0,45.0
9029,85,65,40,30.0,40.0,65.0,45.0
9030,85,65,45,30.0,40.0,65.0,50.0
9031,85,65,50,35.0,45.0,70.0,55.0
9032,85,65,55,35.0,45.0,70.0,60.0
9033,85,65,60,35.0,50.0,70.0,65.0
9034,85,65,65,35.0,50.0,70.0,65.0
9035,85,65,70,35.0,50.0,70.0,70.0
9036,85,65,75,35.0,50.0,70.0,70.0
9037,85,65,80,40.0,50.0,75.0,75.0
9038,85,65,85,40.0,50.0,75.0,80.0
9039,85,65,90,40.0,50.0,75.0,80.0
9040,85,65,95,40.0,50.0,75.0,80.0
9041,85,65,100,40.0,55.0,75.0,85.0
9042,85,70,-5,15.0,25.0,55.0,20.0
9043,85,70,0,15.0,25.0,60.0,20.0
9044,85,70,5,20.0,25.0,60.0,25.0
9045,85,70,10,20.0,25.0,60.0,25.0
9046,85,70,15,20.0,30.0,60.0,30.0
9047,85,70,20,20.0,30.0,65.0,30.0
9048,85,70,25,20.0,30.0,65.0,35.0
9049,85,70,30,25.0,30.0,65.0,35.0
9050,85,70,35,25.0,35.0,65.0,45.0
9051,85,70,40,30.0,35.0,70.0,50.0
9052,85,70,45,30.0,40.0,70.0,50.0
9053,85,70,50,30.0,45.0,70.0,55.0
9054,85,70,55,35.0,45.0,70.0,60.0
9055,85,70,60,35.0,45.0,70.0,65.0
9056,85,70,65,35.0,50.0,75.0,65.0
9057,85,70,70,40.0,55.0,75.0,70.0
9058,85,70,75,40.0,55.0,75.0,75.0
9059,85,70,80,40.0,55.0,75.0,75.0
9060,85,70,85,40.0,55.0,75.0,80.0
9061,85,70,90,45.0,55.0,75.0,80.0
9062,85,70,95,45.0,55.0,75.0,80.0
9063,85,70,100,45.0,55.0,80.0,85.0
9064,85,75,-5,15.0,25.0,55.0,20.0
9065,85,75,0,15.0,25.0,60.0,20.0
9066,85,75,5,20.0,25.0,60.0,25.0
9067,85,75,10,20.0,25.0,60.0,25.0
9068,85,75,15,20.0,30.0,60.0,30.0
9069,85,75,20,20.0,30.0,65.0,30.0
9070,85,75,25,20.0,30.0,65.0,35.0
9071,85,75,30,25.0,30.0,65.0,40.0
9072,85,75,35,25.0,35.0,65.0,45.0
9073,85,75,40,25.0,35.0,70.0,50.0
9074,85,75,45,25.0,35.0,70.0,55.0
9075,85,75,50,30.0,40.0,70.0,55.0
9076,85,75,55,35.0,45.0,70.0,60.0
9077,85,75,60,35.0,45.0,75.0,65.0
9078,85,75,65,35.0,50.0,75.0,65.0
9079,85,75,70,40.0,50.0,75.0,70.0
9080,85,75,75,40.0,55.0,75.0,75.0
9081,85,75,80,45.0,55.0,80.0,75.0
9082,85,75,85,45.0,60.0,80.0,80.0
9083,85,75,90,45.0,60.0,80.0,80.0
9084,85,75,95,50.0,60.0,80.0,85.0
9085,85,75,100,50.0,60.0,80.0,85.0
9086,85,80,-5,15.0,25.0,60.0,20.0
9087,85,80,0,15.0,25.0,60.0,25.0
9088,85,80,5,20.0,25.0,60.0,25.0
9089,85,80,10,20.0,25.0,60.0,25.0
9090,85,80,15,20.0,25.0,65.0,30.0
9091,85,80,20,20.0,30.0,65.0,35.0
9092,85,80,25,20.0,30.0,65.0,35.0
9093,85,80,30,20.0,30.0,65.0,45.0
9094,85,80,35,25.0,35.0,70.0,45.0
9095,85,80,40,25.0,35.0,70.0,50.0
9096,85,80,45,25.0,35.0,70.0,55.0
9097,85,80,50,30.0,40.0,70.0,60.0
9098,85,80,55,30.0,45.0,75.0,65.0
9099,85,80,60,35.0,45.0,75.0,65.0
9100,85,80,65,35.0,50.0,75.0,70.0
9101,85,80,70,35.0,50.0,80.0,70.0
9102,85,80,75,45.0,55.0,80.0,75.0
9103,85,80,80,45.0,55.0,80.0,75.0
9104,85,80,85,50.0,60.0,80.0,80.0
9105,85,80,90,50.0,60.0,80.0,80.0
9106,85,80,95,55.0,60.0,80.0,85.0
9107,85,80,100,50.0,60.0,80.0,85.0
9108,85,85,-5,15.0,25.0,60.0,20.0
9109,85,85,0,15.0,25.0,60.0,25.0
9110,85,85,5,20.0,25.0,60.0,25.0
9111,85,85,10,20.0,25.0,65.0,25.0
9112,85,85,15,20.0,30.0,65.0,30.0
9113,85,85,20,20.0,25.0,65.0,35.0
9114,85,85,25,20.0,30.0,65.0,40.0
9115,85,85,30,20.0,30.0,65.0,45.0
9116,85,85,35,25.0,35.0,70.0,50.0
9117,85,85,40,25.0,35.0,70.0,50.0
9118,85,85,45,25.0,35.0,70.0,55.0
9119,85,85,50,30.0,45.0,75.0,60.0
9120,85,85,55,30.0,45.0,75.0,65.0
9121,85,85,60,35.0,45.0,75.0,65.0
9122,85,85,65,40.0,50.0,80.0,70.0
9123,85,85,70,40.0,50.0,80.0,75.0
9124,85,85,75,40.0,55.0,80.0,75.0
9125,85,85,80,45.0,55.0,80.0,80.0
9126,85,85,85,50.0,60.0,85.0,80.0
9127,85,85,90,50.0,65.0,85.0,85.0
9128,85,85,95,55.0,65.0,85.0,85.0
9129,85,85,100,50.0,60.0,85.0,85.0
9130,85,90,-5,15.0,25.0,60.0,25.0
9131,85,90,0,20.0,25.0,60.0,25.0
9132,85,90,5,20.0,25.0,60.0,25.0
9133,85,90,10,20.0,25.0,65.0,30.0
9134,85,90,15,20.0,25.0,65.0,30.0
9135,85,90,20,20.0,25.0,65.0,40.0
9136,85,90,25,20.0,30.0,65.0,45.0
9137,85,90,30,20.0,30.0,70.0,45.0
9138,85,90,35,25.0,35.0,70.0,50.0
9139,85,90,40,25.0,35.0,70.0,55.0
9140,85,90,45,30.0,40.0,75.0,60.0
9141,85,90,50,30.0,45.0,75.0,60.0
9142,85,90,55,35.0,45.0,75.0,65.0
9143,85,90,60,35.0,45.0,75.0,70.0
9144,85,90,65,40.0,50.0,80.0,70.0
9145,85,90,70,40.0,55.0,80.0,75.0
9146,85,90,75,40.0,55.0,85.0,75.0
9147,85,90,80,45.0,60.0,85.0,80.0
9148,85,90,85,50.0,60.0,85.0,80.0
9149,85,90,90,55.0,65.0,90.0,85.0
9150,85,90,95,55.0,65.0,90.0,85.0
9151,85,90,100,55.0,65.0,90.0,85.0
9152,85,95,-5,15.0,25.0,60.0,25.0
9153,85,95,0,20.0,25.0,60.0,25.0
9154,85,95,5,20.0,25.0,65.0,30.0
9155,85,95,10,20.0,25.0,65.0,30.0
9156,85,95,15,20.0,25.0,65.0,35.0
9157,85,95,20,20.0,25.0,65.0,40.0
9158,85,95,25,20.0,30.0,70.0,45.0
9159,85,95,30,25.0,30.0,70.0,50.0
9160,85,95,35,25.0,35.0,70.0,55.0
9161,85,95,40,25.0,35.0,75.0,55.0
9162,85,95,45,30.0,40.0,75.0,60.0
9163,85,95,50,30.0,40.0,75.0,65.0
9164,85,95,55,30.0,40.0,75.0,70.0
9165,85,95,60,35.0,45.0,80.0,70.0
9166,85,95,65,35.0,50.0,80.0,75.0
9167,85,95,70,40.0,50.0,85.0,75.0
9168,85,95,75,45.0,55.0,85.0,75.0
9169,85,95,80,50.0,60.0,85.0,80.0
9170,85,95,85,50.0,60.0,85.0,80.0
9171,85,95,90,55.0,65.0,90.0,85.0
9172,85,95,95,55.0,65.0,90.0,85.0
9173,85,95,100,60.0,65.0,90.0,90.0
9174,85,100,-5,20.0,25.0,60.0,25.0
9175,85,100,0,20.0,25.0,65.0,25.0
9176,85,100,5,20.0,25.0,65.0,30.0
9177,85,100,10,20.0,25.0,65.0,35.0
9178,85,100,15,20.0,25.0,65.0,40.0
9179,85,100,20,20.0,30.0,70.0,45.0
9180,85,100,25,20.0,30.0,70.0,45.0
9181,85,100,30,25.0,30.0,70.0,50.0
9182,85,100,35,25.0,35.0,70.0,55.0
9183,85,100,40,30.0,35.0,75.0,60.0
9184,85,100,45,30.0,40.0,75.0,65.0
9185,85,100,50,30.0,40.0,75.0,65.0
9186,85,100,55,35.0,45.0,80.0,70.0
9187,85,100,60,35.0,45.0,80.0,75.0
9188,85,100,65,40.0,50.0,80.0,75.0
9189,85,100,70,40.0,50.0,85.0,75.0
9190,85,100,75,45.0,55.0,85.0,80.0
9191,85,100,80,45.0,60.0,85.0,80.0
9192,85,100,85,50.0,60.0,85.0,85.0
9193,85,100,90,55.0,65.0,90.0,85.0
9194,85,100,95,55.0,65.0,90.0,90.0
9195,85,100,100,60.0,70.0,90.0,90.0
9196,90,-5,-5,20.0,30.0,35.0,15.0
9197,90,-5,0,20.0,30.0,35.0,15.0
9198,90,-5,5,20.0,30.0,35.0,20.0
9199,90,-5,10,20.0,30.0,35.0,20.0
9200,90,-5,15,20.0,30.0,35.0,20.0
9201,90,-5,20,20.0,30.0,35.0,20.0
9202,90,-5,25,25.0,30.0,35.0,25.0
9203,90,-5,30,25.0,30.0,35.0,25.0
9204,90,-5,35,20.0,30.0,35.0,30.0
9205,90,-5,40,25.0,30.0,40.0,30.0
9206,90,-5,45,20.0,30.0,40.0,35.0
9207,90,-5,50,25.0,30.0,40.0,40.0
9208,90,-5,55,25.0,30.0,40.0,40.0
9209,90,-5,60,25.0,30.0,40.0,45.0
9210,90,-5,65,25.0,30.0,45.0,45.0
9211,90,-5,70,25.0,30.0,45.0,50.0
9212,90,-5,75,25.0,30.0,45.0,55.0
9213,90,-5,80,25.0,30.0,45.0,55.0
9214,90,-5,85,25.0,30.0,45.0,60.0
9215,90,-5,90,25.0,30.0,50.0,65.0
9216,90,-5,95,20.0,30.0,50.0,70.0
9217,90,-5,100,20.0,30.0,55.0,70.0
9218,90,0,-5,20.0,30.0,35.0,15.0
9219,90,0,0,20.0,30.0,35.0,15.0
9220,90,0,5,20.0,30.0,35.0,20.0
9221,90,0,10,20.0,30.0,40.0,20.0
9222,90,0,15,20.0,30.0,40.0,20.0
9223,90,0,20,20.0,30.0,40.0,25.0
9224,90,0,25,25.0,30.0,40.0,25.0
9225,90,0,30,25.0,30.0,40.0,30.0
9226,90,0,35,25.0,30.0,40.0,30.0
9227,90,0,40,25.0,30.0,40.0,35.0
9228,90,0,45,25.0,30.0,40.0,35.0
9229,90,0,50,25.0,30.0,40.0,40.0
9230,90,0,55,25.0,30.0,45.0,45.0
9231,90,0,60,25.0,30.0,45.0,45.0
9232,90,0,65,25.0,30.0,45.0,50.0
9233,90,0,70,25.0,30.0,45.0,50.0
9234,90,0,75,25.0,30.0,50.0,55.0
9235,90,0,80,25.0,30.0,50.0,55.0
9236,90,0,85,25.0,30.0,50.0,60.0
9237,90,0,90,25.0,30.0,50.0,65.0
9238,90,0,95,25.0,30.0,50.0,65.0
9239,90,0,100,25.0,30.0,55.0,70.0
9240,90,5,-5,20.0,30.0,40.0,15.0
9241,90,5,0,20.0,30.0,40.0,20.0
9242,90,5,5,20.0,30.0,40.0,20.0
9243,90,5,10,20.0,30.0,40.0,20.0
9244,90,5,15,20.0,30.0,40.0,20.0
9245,90,5,20,25.0,30.0,40.0,25.0
9246,90,5,25,25.0,30.0,40.0,25.0
9247,90,5,30,25.0,30.0,40.0,30.0
9248,90,5,35,25.0,30.0,40.0,30.0
9249,90,5,40,25.0,30.0,40.0,35.0
9250,90,5,45,25.0,30.0,45.0,40.0
9251,90,5,50,25.0,30.0,45.0,40.0
9252,90,5,55,25.0,35.0,45.0,45.0
9253,90,5,60,25.0,35.0,45.0,50.0
9254,90,5,65,25.0,35.0,45.0,50.0
9255,90,5,70,25.0,30.0,50.0,55.0
9256,90,5,75,25.0,30.0,50.0,60.0
9257,90,5,80,25.0,35.0,50.0,60.0
9258,90,5,85,25.0,35.0,50.0,65.0
9259,90,5,90,25.0,35.0,50.0,65.0
9260,90,5,95,25.0,35.0,55.0,65.0
9261,90,5,100,25.0,35.0,55.0,70.0
9262,90,10,-5,20.0,30.0,40.0,15.0
9263,90,10,0,20.0,30.0,45.0,20.0
9264,90,10,5,20.0,30.0,40.0,20.0
9265,90,10,10,20.0,30.0,45.0,20.0
9266,90,10,15,25.0,30.0,45.0,20.0
9267,90,10,20,25.0,30.0,45.0,25.0
9268,90,10,25,25.0,35.0,45.0,30.0
9269,90,10,30,25.0,30.0,45.0,30.0
9270,90,10,35,25.0,35.0,45.0,35.0
9271,90,10,40,25.0,35.0,45.0,35.0
9272,90,10,45,25.0,35.0,45.0,40.0
9273,90,10,50,25.0,35.0,45.0,45.0
9274,90,10,55,25.0,35.0,50.0,45.0
9275,90,10,60,25.0,35.0,50.0,50.0
9276,90,10,65,25.0,35.0,50.0,55.0
9277,90,10,70,25.0,35.0,50.0,60.0
9278,90,10,75,25.0,35.0,50.0,60.0
9279,90,10,80,25.0,35.0,50.0,60.0
9280,90,10,85,25.0,35.0,55.0,65.0
9281,90,10,90,25.0,35.0,55.0,70.0
9282,90,10,95,30.0,35.0,55.0,70.0
9283,90,10,100,30.0,35.0,55.0,70.0
9284,90,15,-5,20.0,30.0,45.0,15.0
9285,90,15,0,20.0,30.0,45.0,20.0
9286,90,15,5,20.0,30.0,45.0,20.0
9287,90,15,10,20.0,30.0,45.0,20.0
9288,90,15,15,25.0,30.0,45.0,25.0
9289,90,15,20,25.0,35.0,45.0,25.0
9290,90,15,25,25.0,35.0,45.0,30.0
9291,90,15,30,25.0,35.0,45.0,30.0
9292,90,15,35,25.0,35.0,45.0,35.0
9293,90,15,40,25.0,35.0,45.0,40.0
9294,90,15,45,25.0,35.0,50.0,40.0
9295,90,15,50,25.0,35.0,50.0,45.0
9296,90,15,55,25.0,35.0,50.0,50.0
9297,90,15,60,25.0,35.0,50.0,55.0
9298,90,15,65,25.0,35.0,50.0,55.0
9299,90,15,70,25.0,35.0,50.0,60.0
9300,90,15,75,25.0,35.0,55.0,60.0
9301,90,15,80,25.0,35.0,55.0,65.0
9302,90,15,85,25.0,35.0,55.0,65.0
9303,90,15,90,30.0,35.0,55.0,65.0
9304,90,15,95,30.0,35.0,55.0,70.0
9305,90,15,100,30.0,35.0,55.0,70.0
9306,90,20,-5,15.0,30.0,45.0,15.0
9307,90,20,0,20.0,30.0,45.0,20.0
9308,90,20,5,20.0,30.0,45.0,20.0
9309,90,20,10,20.0,30.0,45.0,25.0
9310,90,20,15,25.0,30.0,50.0,25.0
9311,90,20,20,25.0,35.0,45.0,30.0
9312,90,20,25,25.0,35.0,45.0,30.0
9313,90,20,30,25.0,35.0,50.0,35.0
9314,90,20,35,25.0,35.0,50.0,35.0
9315,90,20,40,30.0,35.0,50.0,40.0
9316,90,20,45,25.0,35.0,50.0,40.0
9317,90,20,50,25.0,35.0,50.0,45.0
9318,90,20,55,30.0,35.0,50.0,50.0
9319,90,20,60,30.0,35.0,50.0,50.0
9320,90,20,65,30.0,35.0,55.0,60.0
9321,90,20,70,30.0,35.0,55.0,60.0
9322,90,20,75,30.0,35.0,55.0,65.0
9323,90,20,80,30.0,35.0,55.0,65.0
9324,90,20,85,30.0,35.0,55.0,70.0
9325,90,20,90,30.0,40.0,55.0,70.0
9326,90,20,95,30.0,40.0,55.0,70.0
9327,90,20,100,30.0,40.0,60.0,70.0
9328,90,25,-5,15.0,25.0,50.0,15.0
9329,90,25,0,20.0,30.0,50.0,20.0
9330,90,25,5,20.0,30.0,50.0,20.0
9331,90,25,10,20.0,30.0,50.0,25.0
9332,90,25,15,25.0,30.0,50.0,25.0
9333,90,25,20,25.0,30.0,50.0,25.0
9334,90,25,25,25.0,35.0,50.0,30.0
9335,90,25,30,25.0,35.0,50.0,35.0
9336,90,25,35,25.0,35.0,50.0,40.0
9337,90,25,40,30.0,35.0,50.0,40.0
9338,90,25,45,30.0,35.0,50.0,45.0
9339,90,25,50,30.0,40.0,55.0,45.0
9340,90,25,55,30.0,40.0,55.0,50.0
9341,90,25,60,30.0,35.0,55.0,55.0
9342,90,25,65,30.0,35.0,55.0,60.0
9343,90,25,70,30.0,40.0,55.0,60.0
9344,90,25,75,30.0,40.0,55.0,65.0
9345,90,25,80,30.0,40.0,60.0,65.0
9346,90,25,85,30.0,40.0,60.0,70.0
9347,90,25,90,30.0,40.0,60.0,70.0
9348,90,25,95,30.0,40.0,60.0,70.0
9349,90,25,100,30.0,40.0,60.0,75.0
9350,90,30,-5,15.0,25.0,50.0,20.0
9351,90,30,0,20.0,30.0,50.0,20.0
9352,90,30,5,20.0,30.0,50.0,20.0
9353,90,30,10,20.0,30.0,50.0,25.0
9354,90,30,15,25.0,30.0,50.0,25.0
9355,90,30,20,25.0,30.0,50.0,30.0
9356,90,30,25,25.0,35.0,50.0,30.0
9357,90,30,30,25.0,35.0,55.0,35.0
9358,90,30,35,25.0,35.0,55.0,40.0
9359,90,30,40,30.0,35.0,55.0,40.0
9360,90,30,45,30.0,40.0,55.0,45.0
9361,90,30,50,30.0,40.0,55.0,50.0
9362,90,30,55,30.0,40.0,55.0,55.0
9363,90,30,60,30.0,40.0,60.0,55.0
9364,90,30,65,30.0,40.0,60.0,60.0
9365,90,30,70,30.0,40.0,60.0,65.0
9366,90,30,75,30.0,40.0,60.0,65.0
9367,90,30,80,30.0,40.0,60.0,65.0
9368,90,30,85,30.0,40.0,60.0,70.0
9369,90,30,90,30.0,40.0,60.0,70.0
9370,90,30,95,30.0,40.0,60.0,75.0
9371,90,30,100,30.0,40.0,60.0,75.0
9372,90,35,-5,15.0,25.0,50.0,20.0
9373,90,35,0,20.0,30.0,50.0,20.0
9374,90,35,5,20.0,30.0,50.0,20.0
9375,90,35,10,20.0,30.0,50.0,20.0
9376,90,35,15,20.0,30.0,55.0,25.0
9377,90,35,20,25.0,35.0,55.0,30.0
9378,90,35,25,25.0,35.0,55.0,30.0
9379,90,35,30,25.0,35.0,55.0,35.0
9380,90,35,35,25.0,35.0,55.0,40.0
9381,90,35,40,30.0,40.0,55.0,40.0
9382,90,35,45,30.0,40.0,55.0,45.0
9383,90,35,50,30.0,40.0,55.0,50.0
9384,90,35,55,30.0,40.0,60.0,55.0
9385,90,35,60,30.0,40.0,60.0,60.0
9386,90,35,65,35.0,40.0,60.0,60.0
9387,90,35,70,30.0,40.0,60.0,65.0
9388,90,35,75,30.0,40.0,60.0,65.0
9389,90,35,80,35.0,45.0,60.0,70.0
9390,90,35,85,30.0,45.0,60.0,70.0
9391,90,35,90,30.0,40.0,65.0,75.0
9392,90,35,95,35.0,45.0,65.0,75.0
9393,90,35,100,35.0,40.0,65.0,75.0
9394,90,40,-5,15.0,25.0,55.0,20.0
9395,90,40,0,20.0,30.0,55.0,20.0
9396,90,40,5,20.0,30.0,55.0,20.0
9397,90,40,10,20.0,30.0,55.0,20.0
9398,90,40,15,25.0,30.0,55.0,25.0
9399,90,40,20,25.0,35.0,55.0,30.0
9400,90,40,25,25.0,35.0,55.0,30.0
9401,90,40,30,25.0,35.0,55.0,35.0
9402,90,40,35,30.0,35.0,55.0,40.0
9403,90,40,40,30.0,40.0,55.0,45.0
9404,90,40,45,30.0,40.0,60.0,50.0
9405,90,40,50,30.0,40.0,60.0,50.0
9406,90,40,55,35.0,45.0,60.0,55.0
9407,90,40,60,35.0,45.0,60.0,60.0
9408,90,40,65,35.0,45.0,65.0,60.0
9409,90,40,70,35.0,45.0,65.0,65.0
9410,90,40,75,35.0,45.0,65.0,65.0
9411,90,40,80,35.0,45.0,65.0,65.0
9412,90,40,85,35.0,45.0,65.0,70.0
